TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20101017,10.394,1,260.115,187.462,1,281.35,1,7.896,1,97.615,1,0,1,2.603,1,0.1629,0.833333333,61.775,1,369.5166667,1,116.1541667,1,53.77083333,1,44.87083333,1,361.4333333,1,402.567,1,13.025,1,-9999,-9999,-6.0125,1,14.1542,1,17.4461,16.3745,19.1834,1.50041,43.1361,1,53.1685,49.9027,58.4632,3.99478,1.39137,0.666667,0.174497,1.36132,1.38729,1.40517,0.708333,0.666667,0.791667,1.36155,1.31041,1.45312,1.49878,0.118923,-0.021376,0.0403689,0.118923,1.48968,1.10059,1.41877,1.44989,0,0,0,0.0364222,-9999,-9999
20101018,10.24,1,257.299,146.787,1,288.642,1,6.858,1,97.476,1,0,1,2.592,1,0.1896,0.833333333,42.11666667,1,287.0458333,1,207.7208333,1,41.875,1,34.75,1,357.7416667,1,401.637,1,12.74,1,-9999,-9999,-10.4875,1,11.8524,1,14.609,13.7117,16.0638,1.57759,29.2381,0.958333,36.0381,33.8246,39.627,4.14651,1.35671,0.833333,0.176176,1.29036,1.35671,1.45458,0.958333,0.833333,0.958333,1.37579,1.32656,1.45584,1.50311,0.119584,-0.0971661,0.0431911,0.0832162,1.52642,1.12514,1.46518,1.49614,0,0,0,0.00736966,-9999,-9999
20101019,10.341,1,254.499,168.4,1,281.433,1,7.771,1,97.282,1,0,1,2.42,1,0.185588235,0.708333333,51.14170833,1,329.6875,1,162.65,1,48.408375,1,40.68333333,1,357.0375,1,416.617,1,12.066,1,-9999,-9999,-4.69167,1,11.1743,1,13.8709,12.9271,15.2419,2.84036,35.8782,0.958333,44.5366,41.5063,48.9385,4.24672,1.65909,0.625,0.170178,1.53857,1.567,1.63839,0.666667,0.541667,0.5,1.39433,1.34778,1.45817,1.49821,-0.0995165,-0.297785,-0.136489,-0.0908779,1.50964,1.18615,1.45339,1.49054,0,0,0,0.0216793,-9999,-9999
20101020,12.663,1,251.714,186.483,1,282.008,1,10.208,1,97.14,1,0,1,2.926,1,0.167705882,0.708333333,57.70833333,1,366.1375,1,89.17083333,1,54.23333333,1,45.40833333,1,364.4,1,405.867,1,12.655,1,-9999,-9999,-3.29583,1,16.1021,1,19.988,18.628,21.8235,1.87472,38.8459,1,48.2205,44.9395,52.6486,4.65748,1.37472,0.666667,0.160538,1.38114,1.47764,1.54311,0.625,0.708333,0.875,1.50754,1.49608,1.54352,1.58334,0.215258,-0.0428602,0.0436981,0.203157,1.56619,1.36281,1.52541,1.56619,0,0,0,0.0361185,-9999,-9999
20101021,10.135,1,248.944,182.683,1,273.533,1,7.329,1,97.405,1,0,1,2.285,1,0.139315789,0.791666667,55.00416667,1,359.3958333,1,92.05833333,1,53.33333333,1,44.21666667,1,356.175,1,405.775,1,12.159,1,-9999,-9999,-6.25833,1,10.2042,0.958333,12.6668,11.8049,13.7655,2.85415,43.6722,0.958333,54.2115,50.5229,58.9138,4.35802,1.48987,0.916667,0.162163,1.48987,1.50448,1.5526,0.916667,1,0.916667,1.4256,1.41138,1.44465,1.49632,-0.0560309,-0.109698,-0.0721463,0.00644864,1.49123,1.18628,1.43471,1.46543,0,0,0,0.0505232,-9999,-9999
20101022,14.582,1,246.194,123.871,1,324.892,1,7.437,1,96.877,1,0,1,3.545,1,0.21075,1,39.80833333,1,250.7666667,1,147.4083333,1,37.55833333,1,30.07916667,1,378.2583333,1,398.246,1,13.074,1,-9999,-9999,9.69583,1,10.6958,0.916667,13.027,12.3737,14.4287,2.75016,19.2292,1,23.4202,22.2456,25.9402,4.07269,1.28552,1,0.163148,1.28552,1.32808,1.34829,1,1,1,1.63191,1.61714,1.64336,1.67088,0.345206,0.296409,0.316982,0.341741,1.60276,1.54324,1.59064,1.70718,0,0,0,0.0363611,-9999,-9999
20101023,18.642,1,243.461,131.708,1,350.971,1,6.754,1,96.235,1,0,1,4.861,1,0.329916667,1,49.57916667,1,264.3375,1,153.7334167,1,38.95,1,31.05,1,401.35,1,393.392,1,15.845,1,-9999,-9999,13.65,1,9.29807,0.958333,11.3246,10.3229,12.5431,1.72451,19.7667,1,24.0748,21.9453,26.6652,3.99784,1.68408,1,0.161114,1.63891,1.65344,1.71287,1,1,1,1.8241,1.82375,1.83374,1.84716,0.196973,0.12773,0.170305,0.191748,1.69938,1.71398,1.87335,1.99117,0,0,0,0.0373721,-9999,-9999
20101024,12.781,1,240.748,62.308,1,331.029,1,2.35,1,95.981,1,0,1,3.202,1,0.189772727,0.916666667,9.004166667,1,126.8791667,1,112.475,1,18.7625,1,14.94583333,1,368.525,1,405.625,1,14.218,1,-9999,-9999,-11.0333,1,7.87989,0.958333,9.32372,8.57592,10.3253,1.30113,9.11667,1,10.7871,9.92194,11.9459,4.13419,1.71485,1,0.156769,1.7303,1.74819,1.76062,1,1,1,1.60224,1.60224,1.6377,1.67144,-0.0964093,-0.149315,-0.109476,-0.0556638,1.54016,1.42938,1.5011,1.54016,0,0,0,0.0171753,-9999,-9999
20101025,13.838,1,238.056,82.288,1,347.642,1,4.379,1,94.68,1,4.572,1,5.279,1,0.365136364,0.916666667,34.95833333,1,166.8875,1,157.0416667,1,23.48333333,1,18.55,1,376.0208333,1,400.675,1,13.701,1,-9999,-9999,-0.170833,1,17.6351,0.958333,20.451,19.1929,23.108,2.86072,3.66867,1,4.25445,3.99272,4.80719,3.51875,1.79496,1,0.148422,1.74343,1.7759,1.80463,1,1,1,1.67659,1.671,1.71742,1.73859,-0.030278,-0.075372,-0.0607295,-0.0522759,1.55384,1.53811,1.54477,1.74367,0,0,0,0.021874,-9999,-9999
20101026,10.69,1,235.386,105.546,1,305.067,1,5.85,1,94.993,1,0.762,1,7.184,1,0.2163125,0.666666667,32.375,1,202.5541667,1,156.1916667,1,27.18333333,1,23.87916667,1,353.675,1,391.179,1,11.155,1,-9999,-9999,-23.8292,1,57.0711,1,66.1836,62.1121,76.9889,5.98907,-15.8663,1,-18.3996,-21.4036,-17.2677,4.75841,1.56218,0.833333,0.152677,1.42697,1.48393,1.56322,0.875,0.833333,0.833333,1.56953,1.55516,1.6378,1.64981,0.153871,0.0846196,0.117396,0.128764,1.46349,1.30278,1.41507,1.44732,0,0,0,0.027037,-9999,-9999
20101027,7.081,1,232.738,137.058,1,267.025,1,4.896,1,96.649,1,0,1,7.973,1,0.431809524,0.875,30.90833333,1,265.9166667,1,148.3304348,0.958333333,36.95416667,1,33.07083333,1,339.1375,1,389.313,1,9.03,1,-9999,-9999,-23.5,1,32.2597,1,37.4107,35.1092,44.0029,4.60107,-0.894895,1,-1.03778,-1.22065,-0.973941,4.75618,1.40041,1,0.153526,1.36671,1.38576,1.40393,1,1,1,1.42485,1.4024,1.49413,1.53585,0.108371,0.0477396,0.101101,0.13539,1.35248,1.05477,1.2597,1.32816,0,0,0,0.0338251,-9999,-9999
20101028,4.107,1,230.114,181.487,1,233.142,1,4.746,1,98.472,1,0,1,4.092,1,0.295521739,0.958333333,47.00833333,1,344.258375,1,78.43478261,0.958333333,48.36666667,1,44.32916667,1,322.3208333,1,397.658,1,7.678,1,-9999,-9999,-19.5833,1,19.1446,1,25.0858,20.8356,26.7662,1.59353,31.6508,0.958333,41.4732,34.4465,44.2512,3.88131,0.80982,1,0.149707,0.806689,0.812333,0.818228,1,1,1,1.28012,1.25854,1.33108,1.3873,0.525983,0.443777,0.519841,0.564632,1.25242,0.886161,1.14028,1.22221,0,0,0,0.043002,-9999,-9999
20101029,10.133,1,227.516,163.15,1,269.567,1,8.921,1,97.625,1,0,1,5.102,1,0.340956522,0.958333333,41.1875,1,316.3916667,1,88.85652174,0.958333333,44.79583333,1,39.49583333,1,351.0708333,1,401.813,1,8.751,1,-9999,-9999,4.88338,1,84.4104,1,110.606,96.163,118.015,6.58907,-13.9607,0.958333,-18.2932,-19.5186,-15.9045,4.25808,2.48487,1,0.158601,2.48487,2.48487,2.48918,1,1,1,1.54993,1.52053,1.57971,1.60373,-0.905167,-0.968653,-0.909726,-0.881424,1.4048,1.37379,1.38591,1.59942,0,0,0,0.0371691,-9999,-9999
20101030,11.392,1,224.944,156.633,1,277.35,1,7.537,1,97.048,1,0,1,3.32,1,0.21795,0.833333333,37.60420833,1,308.6166667,1,102.8652174,0.958333333,43.7,1,36.33333333,1,359.0458333,1,396.962,1,10.499,1,-9999,-9999,-0.6125,1,21.2736,1,27.8756,24.6107,29.7428,6.50825,15.0025,0.958333,19.6583,17.3559,20.9751,5.32745,1.43565,0.916667,0.176399,1.34196,1.43565,1.44175,0.916667,0.916667,0.916667,1.60614,1.57393,1.61844,1.64832,0.211509,0.195933,0.207709,0.236468,1.44,1.41369,1.44522,1.66401,0,0,0,0.0342075,-9999,-9999
20101031,6.827,1,222.399,66.05,1,299.142,1,3.292,1,97.708,1,0,1,3.289,1,0.221086957,0.958333333,9.35,1,133.4541667,1,139.5391304,0.958333333,19.20833333,1,15.58333333,1,339.5708333,1,399.558,1,9.093,1,-9999,-9999,-10.4667,1,9.9625,1,12.7184,11.5253,13.9287,2.18841,8.24583,1,10.5269,9.53933,11.5286,4.52179,1.04301,0.958333,0.150558,1.0091,1.03141,1.049,0.958333,0.958333,0.958333,1.38552,1.36634,1.40894,1.43051,0.394047,0.344325,0.35369,0.375272,1.30972,1.09223,1.22462,1.29116,0,0,0,0.0138884,-9999,-9999
20101101,7.511,1,219.882,136.062,1,273.733,1,5.146,1,98.247,1,0,1,2.178,1,0.12026087,0.958333333,38.30833333,1,266.3,1,179.0782609,0.958333333,34.5875,1,29.89166667,1,340.7666667,1,400.787,1,9.063,1,-9999,-9999,-9.79583,1,19.5212,1,25.5793,22.6381,27.4963,2.75908,21.9597,1,28.7746,25.466,30.9311,4.48778,1.26416,0.875,0.152745,1.19913,1.25691,1.31153,0.916667,0.875,0.875,1.39089,1.3722,1.40754,1.42813,0.13241,0.13241,0.153063,0.175775,1.3175,1.17454,1.24119,1.30257,0,0,0,0.0272458,-9999,-9999
20101102,6.446,1,217.395,159.875,1,268.708,1,5.121,1,98.292,1,0,1,1.834,1,0.1168,0.833333333,69.23333333,1,311.820875,1,89.13043478,0.958333333,24.2125,1,21.325,1,337.325,1,416.583,1,6.755,1,-9999,-9999,-6.45,1,25.3903,0.958333,33.2698,29.4443,35.6298,3.47691,27.3969,1,35.8991,31.7713,38.4456,4.57675,1.20708,1,0.153568,1.18618,1.20954,1.22919,1,1,0.958333,1.31597,1.30091,1.33202,1.34673,0.110871,0.054112,0.110871,0.135934,1.27467,1.13119,1.21395,1.25878,0,0,0,0.0304757,-9999,-9999
20101103,10.138,1,214.938,162.438,1,268.45,1,7.25,1,97.977,1,0,1,6.22,1,0.414,0.916666667,57.57916667,1,312.5041667,1,79.20869565,0.958333333,25.145875,1,23.76666667,1,348.7208333,1,396.354,1,7.566,1,-9999,-9999,-7.975,1,59.3236,1,77.7339,68.7958,83.5595,6.41987,-16.032,1,-20.4669,-22.4974,-18.2641,4.81896,1.74809,0.958333,0.159121,1.74931,1.76167,1.79669,0.958333,0.958333,1,1.45319,1.42274,1.44764,1.45875,-0.316864,-0.375642,-0.32541,-0.302917,1.36899,1.33573,1.41286,1.62691,0,0,0,0.029451,-9999,-9999
20101104,5.617,1,212.512,161.487,1,238.296,1,4.467,1,98.037,1,0,1,6.665,1,0.409958333,1,43.2625,1,308.35,1,77.35,1,25.3125,1,24.52083333,1,330.9583333,1,391.938,1,5.41,1,-9999,-9999,-15.8292,1,35.4125,1,46.4023,41.0668,49.8798,3.36344,5.55417,1,7.27783,6.441,7.82325,4.27058,1.34861,1,0.148016,1.33348,1.34861,1.34861,1,1,1,1.23357,1.20986,1.23769,1.26228,-0.138748,-0.138748,-0.115568,-0.0940452,1.23905,1.06533,1.15475,1.22368,0,0,0,0.0277779,-9999,-9999
20101105,1.961,1,210.119,158.275,1,231.1,1,3.95,1,97.997,1,0,1,2.085,1,0.112272727,0.916666667,46.10833333,1,310.3541667,1,72.73333333,1,25.5875,1,22.92916667,1,319.2375,1,400.325,1,4.059,1,-9999,-9999,-11.6,1,15.9875,1,22.3523,18.5402,23.0609,2.53081,34.668,1,48.4696,40.2035,50.0063,4.40663,1.54675,0.833333,0.144573,1.46299,1.54487,1.58491,1,0.833333,0.75,1.06124,1.04359,1.06784,1.10444,-0.51667,-0.51667,-0.46323,-0.416263,1.12079,0.849792,1.01423,1.09772,0,0,0,0.0257555,-9999,-9999
20101106,7.607,1,207.759,154.7,1,263.092,1,6.942,1,97.644,1,0,1,4.658,1,0.282086957,0.958333333,53.80833333,1,301.3041667,1,78.875,1,25.31254167,1,23.69583333,1,339.3041667,1,397.375,1,5.861,1,-9999,-9999,1.27504,1,22.9208,1,32.0458,26.5806,33.0618,4.77979,18.2292,1,25.4864,21.1399,26.2944,4.88038,1.51402,0.916667,0.120583,1.33454,1.50494,1.52105,1,0.916667,0.916667,1.32187,1.30946,1.3212,1.34439,-0.195485,-0.195485,-0.175883,-0.0265828,1.2666,1.22241,1.29565,1.52309,0,0,0,0.0237371,-9999,-9999
20101107,12.853,1,205.435,146.854,1,284.638,1,9.962,1,97.12,1,0,1,4.532,1,0.273375,1,44.04583333,1,286.3208333,1,101.3625,1,24.32083333,1,22.4375,1,363.9541667,1,395.675,1,8.902,1,-9999,-9999,7.775,1,23.9042,1,33.5444,27.9578,34.6398,3.74012,7.10774,1,9.97419,8.31305,10.2999,4.621,1.59133,1,0.111428,1.58724,1.59133,1.5994,1,1,1,1.57405,1.5622,1.57359,1.58882,-0.0132458,-0.019915,-0.0140772,0.00913068,1.39336,1.40384,1.7476,1.84554,0,0,0,0.0211734,-9999,-9999
20101108,13.948,1,203.145,146.24,1,288.083,1,9.75,1,96.431,1,0,1,3.351,1,0.212636364,0.916666667,38.45833333,1,289.8375,1,75.57916667,1,25.06666667,1,22.23333333,1,373.2916667,1,397.262,1,11.074,1,-9999,-9999,2.72917,1,14.3667,1,20.1605,16.8029,20.8189,2.41044,11.8259,0.958333,16.5951,13.8313,17.1371,4.83974,1.49075,1,0.104808,1.49075,1.50395,1.51786,1,1,1,1.65255,1.64989,1.66025,1.68678,0.17279,0.148831,0.17279,0.2032,1.41307,1.42838,1.80166,1.90361,0,0,0,0.0197246,-9999,-9999
20101109,13.302,1,200.892,132.725,1,297.6,1,6.333,1,96.19,1,0,1,5.113,1,0.300913043,0.958333333,39.02083333,1,257.6,1,132.15,1,22.38754167,1,20.69166667,1,369.6458333,1,396.196,1,11.071,1,-9999,-9999,7.40833,1,11.3469,1,15.9229,13.2711,16.4429,2.29226,12.8422,0.958333,18.0213,15.0199,18.6098,4.46631,1.51262,1,0.0980216,1.44505,1.51262,1.51697,1,1,1,1.67721,1.67692,1.6945,1.71821,0.203452,0.186249,0.218128,0.266982,1.38554,1.40072,1.77732,1.88535,0,0,0,0.0166801,-9999,-9999
20101110,7.851,1,198.676,31.071,1,313.379,1,1.896,1,96.832,1,0,1,3.418,1,0.238090909,0.916666667,-3.220833333,1,64.5625,1,68.6125,1,4.95,1,4.554166667,1,342.275,1,402.198,1,9.512,1,-9999,-9999,-17.3833,1,6.07677,0.916667,8.55936,7.10725,8.80591,1.90534,-2.67241,1,-3.75016,-3.85865,-3.11114,3.70393,1.52036,1,0.0928967,1.49091,1.52036,1.53012,1,1,1,1.49431,1.49128,1.53837,1.5771,0.0171014,0.00116895,0.0172108,0.0370772,1.24427,1.20042,1.33723,1.55306,0,0,0,0.00361565,-9999,-9999
20101111,4.868,1,196.498,126.614,1,297.321,1,3.175,1,98.268,1,1.778,1,2.673,1,0.189227273,0.916666667,70.375,1,250.308375,1,99.35,1,21.32916667,1,21.25,1,336.4166667,1,402.129,0.958333,6.145,1,-9999,-9999,-4.05833,1,20.574,0.916667,28.8712,24.0629,29.7065,3.05348,24.0375,1,33.7315,28.1137,34.7073,4.32725,1.52308,0.75,0.0887207,1.47625,1.5266,1.5433,0.916667,0.791667,0.75,1.41006,1.40603,1.46816,1.51294,-0.110986,-0.109318,-0.0665509,-0.006226,1.15164,1.09559,1.14104,1.37445,0,0,0,0.0135577,-9999,-9999
20101112,2.195,1,194.36,11.392,1,313.617,1,0.425,1,98.14,1,33.02,1,6.893,1,0.457833333,1,5.979166667,1,26,1,32.46666667,1,1.458333333,1,1.4625,1,317.5375,1,393.038,1,4.26,1,-9999,-9999,-26.384,1,4.68115,1,6.44042,5.44964,6.75903,1.72502,-12.2193,1,-15.5995,-17.2114,-13.9206,3.66255,2.25675,1,0.110244,2.23154,2.25065,2.25675,1,1,1,1.30455,1.29926,1.37209,1.42746,-0.884662,-0.933115,-0.882508,-0.840069,1.07824,0.892903,0.987028,1.06572,0,0,0,0.00112001,-9999,-9999
20101113,2.788,1,192.262,143.935,1,250.921,1,1.938,1,97.478,1,2.032,1,6.178,1,0.434368421,0.791666667,61.1,1,275.85,1,86.79166667,1,18.31666667,1,17.125,1,317.1583333,1,395.763,1,3.143,1,-9999,-9999,-13.9708,1,53.6017,1,73.7463,62.4013,77.3945,5.38121,-12.0862,1,-15.4296,-17.0239,-13.4359,4.43058,1.6585,1,0.125662,1.62929,1.64828,1.66601,1,1,1,1.36417,1.36065,1.43012,1.48747,-0.218156,-0.268632,-0.221171,-0.195241,1.08573,0.951682,1.00171,1.07649,0,0,0,0.0127178,-9999,-9999
20101114,2.698,1,190.206,128.22,1,251.463,1,2.267,1,96.938,1,0,1,3.017,1,0.087538462,0.541666667,47.9125,1,245.8916667,1,106.6916667,1,16.74583333,1,15.45833333,1,316.375,1,401.592,1,3.057,1,-9999,-9999,-13.4417,1,40.4593,1,55.6648,44.9772,58.4185,4.3537,1.8799,1,2.58641,2.08983,2.71436,4.28555,1.84386,1,0.086009,1.73689,1.78888,1.82118,1,0.958333,1,1.3879,1.38569,1.45195,1.49555,-0.355932,-0.365936,-0.342236,-0.304997,1.07424,0.960941,0.994884,1.06637,0,0,0,0.0101275,-9999,-9999
20101115,4.58,1,188.191,128.821,1,265.088,1,2.325,1,96.464,1,0,1,2.048,1,0.125,0.875,49.39583333,1,253.1041667,1,79.04583333,1,18.25416667,1,15.8,1,327.6583333,1,402.455,1,4.265,1,-9999,-9999,0.2375,1,31.3792,1,43.1722,34.8832,45.3079,4.50391,12.8412,1,17.6672,14.2751,18.5411,4.52269,1.79536,0.958333,0.0884803,1.7301,1.7658,1.79536,0.958333,0.958333,0.958333,1.52037,1.52126,1.5708,1.59718,-0.192365,-0.226875,-0.198396,-0.184745,1.11363,1.05581,1.13875,1.33583,0,0,0,0.00899504,-9999,-9999
20101116,3.472,1,186.22,112.304,1,255.692,1,1.629,1,96.4,1,0,1,2.004,1,0.130785714,0.583333333,29.00416667,1,219.795875,1,101.1291667,1,16.25833333,1,14.59583333,1,323.2958333,1,404.496,1,4.427,1,-9999,-9999,-11.4792,1,22.5722,1,28.8726,25.0928,32.5916,3.96792,12.2023,1,15.6082,13.5649,17.6187,4.84313,1.69488,0.958333,0.0994284,1.63434,1.67901,1.70618,0.958333,0.958333,0.958333,1.48832,1.48943,1.5244,1.55997,-0.118274,-0.158496,-0.149253,-0.135976,1.07857,1.01603,1.05056,1.09303,0,0,0,0.00680643,-9999,-9999
20101117,2.371,1,184.292,55.5,1,292.433,1,1.308,1,97.815,1,0,1,3.732,1,0.244,1,22.17083333,1,108.2291667,1,103.0208333,1,7.933333333,1,7.033333333,1,318.4166667,1,401.8,1,3.604,1,-9999,-9999,-12.65,1,25.1225,1,32.1347,27.9278,36.2739,3.3427,-1.00638,1,-1.1716,-1.4531,-1.11876,3.75692,1.71688,1,0.12159,1.63968,1.65467,1.71688,1,1,1,1.45036,1.45036,1.47997,1.52407,-0.196483,-0.203202,-0.191807,-0.177864,1.04251,0.956833,0.971715,1.03819,0,0,0,0.00283416,-9999,-9999
20101118,1.233,1,182.409,106.312,1,249.083,1,1.213,1,98.001,1,0,1,4.26,1,0.260521739,0.958333333,30.56666667,1,208.0917083,1,136.6916667,1,16.92504167,1,18.29166667,1,312.0333333,1,400.246,1,2.601,1,-9999,-9999,-15.4875,1,27.2918,1,31.7723,28.4857,39.4062,3.89839,6.18209,1,7.19699,6.45252,8.92621,4.35848,1.44677,1,0.101945,1.40496,1.4123,1.43064,1,1,1,1.37294,1.37323,1.40169,1.45077,-0.0116767,-0.0314655,-0.013046,0.00715221,1.00209,0.894472,0.923939,0.996223,0,0,0,0.00445958,-9999,-9999
20101119,2.734,1,180.571,104.15,1,245.233,1,1.696,1,97.264,1,0,1,4.355,1,0.267681818,0.916666667,15.8125,1,202.6833333,1,135.9333333,1,16.15833333,1,15.17916667,1,317.35,1,398.821,1,2.998,1,-9999,-9999,-9.88333,1,27.2111,1,31.6782,28.4014,37.4376,3.99368,1.95167,1,2.27207,2.03705,2.68515,4.29733,1.49342,1,0.110798,1.40576,1.44102,1.48248,1,1,1,1.43883,1.44495,1.46139,1.49081,0.0365713,0.0129796,0.0364953,0.0480302,1.03478,0.969859,1.02282,1.04099,0,0,0,0.0033915,-9999,-9999
20101120,-0.387,1,178.78,30.45,1,297.792,1,1.513,1,97.409,1,0,1,4.338,1,0.271208333,1,17.08333333,1,61.8,1,65.79166667,1,4.858333333,1,3.8875,1,307.1083333,1,399.504,1,1.398,1,-9999,-9999,-14.9333,1,23.8458,1,28.0097,26.5086,33.1155,2.25149,6.829,1,8.02147,7.59158,9.48367,3.49023,1.04486,1,0.0843427,1.05761,1.05761,1.08923,1,1,1,1.24489,1.24456,1.28846,1.32415,0.284773,0.186602,0.216187,0.266523,0.944414,0.782389,0.854937,0.936717,0,0,0,0.000709112,-9999,-9999
20101121,0.838,1,177.035,27.429,1,300.946,1,0.787,1,96.643,1,0,1,3.498,1,0.198611111,0.75,11.89166667,1,55.95,1,60.62083333,1,4.379166667,1,3.525,1,312.7583333,1,403.713,1,2.272,1,-9999,-9999,-9.45,1,11.9704,1,14.0606,13.3071,16.6236,2.00144,0.453527,1,0.532721,0.504171,0.629829,4.13748,1.20727,1,0.106591,1.16532,1.18925,1.20532,1,1,1,1.30871,1.30524,1.33774,1.37128,0.131889,0.13858,0.143607,0.184016,0.970124,0.876976,0.895557,0.967396,0,0,0,0.000385515,-9999,-9999
20101122,-1.045,1,175.339,28.471,1,300.583,1,0.462,1,96.855,1,0,1,3.788,1,0.240391304,0.958333333,19.84166667,1,58.7,1,63.35416667,1,3.904166667,1,3.475,1,305.4166667,1,401.36,1,1.497,1,-9999,-9999,-12.7125,1,18.8888,1,21.9897,19.7151,25.9876,1.99232,9.26732,1,10.7887,9.67271,12.7502,3.87186,1.34083,1,0.103893,1.27746,1.27948,1.32934,1,1,1,1.20419,1.1878,1.23603,1.30075,-0.0704176,-0.0895202,-0.0665464,-0.0278779,0.912148,0.748642,0.822943,0.905465,0,0,0,0.000127813,-9999,-9999
20101123,-5.203,1,173.69,129.043,1,236.021,1,1.192,1,97.867,1,0,1,3.17,1,0.217227273,0.916666667,52.79170833,1,248.9125,1,72.15833333,1,20.94583333,1,19.75833333,1,292.6583333,1,398.025,1,-0.301,1,-9999,-9999,-17.8792,1,26.2125,1,30.5157,25.6408,36.0637,3.17613,27.2012,0.916667,31.6667,26.6079,37.424,4.27372,1.20527,0.916667,0.0914331,1.09289,1.14757,1.23305,0.958333,0.875,0.958333,0.975804,0.968711,1.0068,1.09086,-0.163715,-0.157428,-0.141281,-0.11973,0.793527,0.490397,0.68402,0.775758,0,0,0,0.00532495,-9999,-9999
20101124,-1.365,1,172.091,16.713,1,280.725,1,1.021,1,96.423,1,0,1,7.475,1,0.455916667,1,-6.425,1,35.78333333,1,41.9,1,2.825,1,2.170833333,1,301.3458333,1,399.758,1,-0.226,1,-9999,-9999,-13.9125,1,19.0176,1,22.3384,18.6028,26.1649,2.327,-1.73329,1,-2.03595,-2.3847,-1.69548,4.12189,1.20583,1,0.0825676,1.17183,1.17378,1.20583,1,1,1,1.16529,1.13913,1.18516,1.26945,-0.0415365,-0.044644,-0.0206699,0.103816,0.901433,0.707464,0.821246,0.878802,0,0,0,0.00218272,-9999,-9999
20101125,-6.963,1,170.543,120.724,1,205.75,1,1.779,1,97.307,1,0,1,4.733,1,0.266823529,0.708333333,30.3625,1,228.9708333,1,73.483375,1,19.23333333,1,19.6,1,279.3250417,1,397.025,1,-2.114,1,-9999,-9999,-26.4958,1,20.0501,1,23.5512,19.6128,27.5854,2.65593,33.6856,0.916667,39.5677,32.9509,46.3454,4.34588,1.01916,0.875,0.0962866,0.986786,1.01916,1.06872,0.916667,0.875,0.916667,0.832701,0.827364,0.859865,0.939308,-0.147843,-0.200766,-0.145541,-0.122868,0.836912,0.367175,0.655047,0.716742,0.00942068,0.0165636,0.0470238,0.0533589,-9999,-9999
20101126,-0.583,1,169.044,126.354,1,222.492,1,3.129,1,97.388,1,0,1,4.473,1,0.269277778,0.75,29.20416667,1,240.0541667,1,67.04583333,1,20.7125,1,20.77916667,1,298.7416667,1,396.613,1,-1.668,1,-9999,-9999,-12.0125,1,16.2656,1,19.1059,15.9109,22.5886,2.29054,17.8959,0.958333,21.0208,17.5056,24.8526,3.89708,1.26065,0.958333,0.0905142,1.18016,1.24243,1.27478,0.958333,0.958333,0.958333,1.12109,1.08924,1.1378,1.19336,-0.112346,-0.0925907,-0.0783707,-0.0736123,1.25182,0.724561,1.09907,1.15742,0.0289676,0.0509315,0.142301,0.161092,-9999,-9999
20101127,1,1,167.597,121.579,1,234.458,1,3.408,1,97.405,1,0,1,2.738,1,0.173608696,0.958333333,28.33754167,1,233.9083333,1,79.33333333,1,20.3375,1,19.34166667,1,307.2291667,1,403.742,1,-0.96,1,-9999,-9999,-8.65417,1,13.0029,1,15.2735,13.5306,18.0576,2.1814,13.6341,1,16.0148,14.1873,18.9341,4.33577,0.752452,0.916667,0.0848647,0.703675,0.752452,0.794751,0.916667,0.916667,0.916667,1.15485,1.11369,1.16765,1.2079,0.466158,0.354011,0.427649,0.445013,1.39137,0.837681,1.25635,1.31074,0.0275755,0.0442395,0.166812,0.184972,-9999,-9999
